,MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
2546,21803322,670000.0,85718,-110.900902,32.331705,0.77,6439.68,1990,5,4,3727.0,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Soapstone, Oven: Electric",2,"Concrete, Natural Stone",75
2548,21806587,675000.0,85755,-110.989934,32.429541,0.83,6802.89,2001,4,4,3206.0,3,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: S/S Convection",1,"Carpet, Natural Stone",18
2549,21819461,680000.0,85745,-110.986032,32.219062,0.05,4445.66,2011,2,3,1690.0,2,"Dishwasher, Gas Range, Pantry: Cabinet, Refrigerator, Countertops: Teak Wood",1,"Concrete, Mexican Tile",99
2552,21819911,663000.0,85718,-110.936002,32.342756,0.8,5881.81,1988,3,3,2863.0,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Decor, Oven: Decor",2,"Carpet, Natural Stone",100
2553,21723271,675000.0,85755,-110.979233,32.459471,0.46,8110.63,2007,3,4,2655.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,Natural Stone,195
2555,21802010,680000.0,85718,-110.886343,32.331381,1.3,5791.0,1972,4,4,3150.0,2,"Dishwasher, Garbage Disposal, Indoor Grill, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Microwave: Black, Oven: Black",1,Mexican Tile,258
2557,21805484,675000.0,85750,-110.843814,32.324205,0.22,6231.95,1996,4,3,2903.0,2,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Walk-In, Appliance Color: Stainless",1,Natural Stone,142
2558,21830493,669500.0,85749,-110.77492,32.306883,0.97,8865.24,2004,3,3,2808.0,2,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",1,"Carpet, Ceramic Tile, Wood",283
2559,21821774,690000.0,85739,-110.858411,32.551346,0.36,5639.42,2006,3,4,3709.0,3,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Wet Bar, Appliance Color: Stainless",1,Ceramic Tile,170
2562,21828033,699000.0,85749,-110.791548,32.305185,0.83,2251.96,2018,4,4,3549.0,3,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Drawer, Oven: Double",0,Concrete,30
2563,21813504,650000.0,85755,-111.0094,32.455869,7.65,10186.7,1992,2,3,3788.0,4,"Compactor, Desk, Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Wet Bar, Appliance Color: Stainless",1,"Carpet, Ceramic Tile",180
2565,21908814,650000.0,85630,-110.091909,31.86381,36.3,3374.66,2007,3,4,3721.0,3,"Compactor, Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless Steel, Oven: Gas",1,"Concrete, Other: Polished Concrete",39
2566,21908855,650000.0,85718,-110.944402,32.310463,0.95,4913.6,1981,5,3,2965.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Built In",1,"Natural Stone, Wood, Other: Cork",5
2568,21831351,675000.0,85641,-110.61365,32.124671,40.49,8762.91,1988,4,3,4094.0,3,"Dishwasher, Garbage Disposal, Refrigerator",1,"Ceramic Tile, Mexican Tile, Natural Stone, Wood",165
2571,21909845,665000.0,85750,-110.84452,32.326403,0.56,8546.92,1997,3,3,3194.0,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Oven: Double SS",2,"Ceramic Tile, Other: Marble",142
2572,21916428,635000.0,85718,-110.902088,32.334625,1.64,6429.15,2002,2,3,2867.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: 2 Wall Ovens",2,Ceramic Tile,6
2573,21802400,680000.0,85658,-111.100538,32.462074,0.29,2.0,2016,3,3,3404.0,3,"Dishwasher, Garbage Disposal",0,"Carpet, Ceramic Tile",82
2575,21330179,680000.0,85658,-111.087786,32.459235,0.66,7009.3,2005,4,4,3541.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",250
2576,21807970,668000.0,85641,-110.592261,32.146431,36.0,7251.98,1980,4,5,4574.0,0,"Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Chiseled Granite, Microwave: built in, Oven: Built in",5,Other: Brick,165
2577,21332044,675000.0,85737,-110.965062,32.409235,0.41,7134.0,2010,3,3,3350.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",75
2578,21327443,674000.0,85755,-110.991374,32.424723,0.84,5957.0,2004,4,4,3541.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Other",79
2579,21427664,675000.0,85718,-110.9099,32.317568,0.17,5439.0,2004,3,3,2664.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,159
2580,21827058,667000.0,85750,-110.862542,32.276958,0.64,7094.36,2006,4,3,3263.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Oven: Stainless",0,"Carpet, Ceramic Tile",110
2581,21408764,697700.0,85750,-110.859482,32.2866,0.85,893.84,2014,4,3,2458.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",50
2582,21508897,684000.0,85750,-110.854477,32.311725,0.94,4612.29,1991,5,3,3542.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Mexican Tile, Natural Stone, Wood",42
2583,21524008,660000.0,85750,-110.830455,32.317815,1.06,4878.0,1988,4,3,3083.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",81
2584,21631444,670000.0,85719,-110.960652,32.231304,0.22,5511.3,1913,6,4,3182.0,2,"Dishwasher, Microwave, Oven",1,"Ceramic Tile, Wood",0
2585,21709752,690000.0,85716,-110.927271,32.216912,0.41,6400.7,2008,5,5,3876.0,5,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,0
2587,21525962,660000.0,85750,-110.838336,32.279477,0.37,7807.0,2014,6,4,4152.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",89
2588,21806764,695257.0,85755,-110.992832,32.434522,0.61,2147.95,2018,4,3,2814.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Microwave: Built in",1,"Carpet, Other: Porcelain Tile",100
2589,21332891,675000.0,85750,-110.851361,32.311857,1.0,4658.71,1985,3,4,3933.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",37
2590,21431592,682500.0,85704,-110.963075,32.350087,1.29,8587.37,2012,4,4,4072.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Concrete,1
2591,21501631,650000.0,85718,-110.932555,32.340956,0.9,5718.0,1987,3,3,2868.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Concrete,100
2592,21507744,675000.0,85718,-110.909876,32.295565,1.41,6011.86,1990,4,3,3225.0,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",193
2593,21504309,665000.0,85755,-110.984941,32.458646,0.47,6618.16,2003,3,4,3468.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",91
2594,21512324,685000.0,85718,-110.933418,32.334352,1.52,5718.0,1996,4,3,3200.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Natural Stone",0
2595,21509007,690000.0,85739,-110.867066,32.508066,4.2,5249.0,2008,4,5,3434.0,6,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Other",0
2596,21510209,675000.0,85750,-110.810961,32.290418,0.6,6454.0,1996,5,3,4059.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",0
2597,21505433,669000.0,85739,-110.859163,32.533073,1.0,4177.0,2003,3,3,3272.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",199
2598,21523370,630000.0,85704,-110.954876,32.382015,1.01,5562.29,1988,4,3,2772.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",2
2599,21602863,686000.0,85737,-110.984933,32.381265,1.0,5175.0,1977,5,4,3268.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",7
2600,21601073,675000.0,85749,-110.739879,32.270161,3.34,5068.0,2005,4,4,3659.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",0
2601,21615137,675000.0,85704,-110.981237,32.349299,1.25,5353.1,2005,4,4,3464.0,3,"Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Concrete, Natural Stone",0
2602,21614061,660000.0,85750,-110.859283,32.312185,0.82,6356.0,1997,5,3,3617.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",3,"Carpet, Ceramic Tile",42
2603,21612076,654000.0,85737,-110.946854,32.38678,2.78,9372.64,1996,4,4,3436.0,4,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone",70
2604,21631487,680000.0,85718,-110.930914,32.304457,1.24,4951.82,1995,2,3,2627.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Concrete, Wood",0
2605,21202653,675000.0,85719,-110.939122,32.231143,0.24,7265.0,2004,6,6,3949.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete, Wood",0
2606,21202936,675000.0,85658,-111.095782,32.459268,0.86,8478.0,2007,3,4,3811.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",84
2607,21214111,622500.0,85718,-110.940337,32.333973,0.83,5099.63,1993,4,4,3066.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",15
2608,21216135,655000.0,85742,-111.017396,32.390461,3.96,6286.31,2003,4,3,3736.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Concrete",53
2609,21112879,675000.0,85658,-111.077691,32.46399,0.31,7739.0,2002,3,3,2484.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",252
2610,21222588,580000.0,85718,-110.954524,32.351059,4.01,5964.01,1959,5,4,3780.0,0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile, Vinyl",5
2611,21302744,565000.0,85622,-111.000616,31.843045,3.18,3787.8,1992,2,3,3269.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Mexican Tile,0
2612,21309165,680000.0,85716,-110.92558,32.227244,0.58,7967.25,1946,4,4,3842.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Other",0
2613,21318906,690000.0,85718,-110.959698,32.30637,1.13,4292.34,1968,3,3,3879.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Ceramic Tile, Concrete, Wood",0
2614,21306723,655000.0,85658,-111.076036,32.463875,0.5,7235.67,2006,3,3,2579.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",257
2615,21318785,675000.0,85718,-110.945419,32.304036,1.12,4993.0,1968,4,5,3948.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Natural Stone",6
2616,21332210,682000.0,85718,-110.924846,32.318249,1.1,4750.0,2004,4,3,2637.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,175
2617,21329269,620000.0,85718,-110.943528,32.305748,1.0,6137.49,1944,6,5,4775.0,0,"Dishwasher, Refrigerator, Oven",1,"Ceramic Tile, Concrete, Wood",0
2618,21709914,675000.0,85718,-110.939245,32.322481,0.92,3740.13,1976,4,3,2642.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Other,15
2619,21713928,689000.0,85718,-110.945076,32.316094,1.62,4891.0,1984,4,2,2766.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",52
2620,21715184,650000.0,85742,-111.039284,32.44086,4.26,6693.0,2005,3,3,3311.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Prep Sink, Refrigerator, Appliance Color: Stainless",2,Concrete,0
2621,21718568,649000.0,85718,-110.948239,32.313392,0.8,6601.47,1988,5,4,4401.0,2,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: granite",2,"Carpet, Natural Stone, Wood",5
2622,21707932,670000.0,85750,-110.844632,32.285359,1.04,7892.83,1994,5,4,4165.0,3,"Dishwasher, Refrigerator",2,"Ceramic Tile, Wood",100
2624,21800069,585000.0,85749,-110.723071,32.29549,20.0,6765.0,1940,3,3,3291.0,4,"Dishwasher, Garbage Disposal",1,"Carpet, Concrete, Vinyl",0
2625,21801308,655000.0,85718,-110.951913,32.310889,0.63,6941.0,1986,4,3,3727.0,3,"Desk, Dishwasher, Garbage Disposal, Refrigerator, Countertops: granite",2,"Carpet, Mexican Tile",5
2626,21805708,685000.0,85755,-110.983159,32.452015,0.39,1288.81,2017,4,3,3132.0,3,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Appliance Color: Stainless, Countertops: Quartz, Microwave: Upgraded, Oven: Dual",0,"Carpet, Ceramic Tile",135
2627,21815428,675000.0,85718,-110.932849,32.316148,1.2,3026.64,1963,3,3,2432.0,0,"Dishwasher, Gas Range, Refrigerator, Appliance Color: Stainless",1,"Concrete, Mexican Tile",4
2629,21816316,675000.0,85641,-110.678536,32.101802,1.3,430.0,2018,4,4,3367.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Microwave: Monogram, Oven: Monogram",1,Ceramic Tile,90
2630,21823734,685000.0,85737,-111.01164,32.421138,0.48,6968.39,2015,4,4,3646.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite, Oven: double",1,"Carpet, Ceramic Tile, Laminate",83
2631,21827738,680000.0,85718,-110.885511,32.283423,1.92,2878.43,1972,4,3,3370.0,2,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Microwave: Stainless Steel, Oven: Stainless Steel",1,"Carpet, Ceramic Tile",6
2632,21905143,660000.0,85715,-110.866279,32.264815,1.11,5986.66,1969,5,5,2907.0,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Oven: yes",1,"Concrete, Wood",86
2633,21909178,685000.0,85658,-111.053456,32.418444,0.46,7981.67,2008,3,3,2285.0,2,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless",2,Concrete,30
2634,21831002,660000.0,85749,-110.742576,32.252631,0.83,6346.24,2006,4,5,3965.0,3,"Dishwasher, Gas Range",1,"Carpet, Ceramic Tile, Wood",75
2637,21910218,700500.0,85737,-111.009596,32.41796,0.51,7331.66,2015,5,5,4150.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: SS, Oven: SS",0,"Carpet, Ceramic Tile, Wood",100
2638,21826436,680000.0,85750,-110.863504,32.314304,0.99,7060.39,1992,6,4,4273.0,3,"Dishwasher, Electric Range, Garbage Disposal, Lazy Susan, Pantry: Closet, Refrigerator",1,"Carpet, Ceramic Tile",43.75
2641,21909878,685000.0,85718,-110.902597,32.334317,1.0,5345.87,1980,5,4,4461.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Black, Countertops: granite, Microwave: built in",1,"Carpet, Ceramic Tile, Natural Stone",6
2642,21919115,695000.0,85755,-110.984733,32.437198,0.88,6785.98,2001,4,4,3379.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: -",1,"Carpet, Ceramic Tile",30
2643,21923362,695000.0,85755,-110.995201,32.456609,7.99,8606.0,1995,3,3,3364.0,3,"Dishwasher, Double Sink, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless, Oven: Double",0,"Carpet, Laminate, Natural Stone",180
2644,21417571,664500.0,85750,-110.865988,32.311515,0.9,6706.0,1996,5,3,4139.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",3,"Carpet, Ceramic Tile, Other",41
2646,21702190,687500.0,85737,-110.9448,32.415225,0.57,7004.15,1997,4,3,3120.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Ceramic Tile, Wood",83
2647,21422923,694325.0,85718,-110.95775,32.34449,5.2,6174.0,1973,4,3,3458.0,0,"Dishwasher, Refrigerator, Microwave, Oven",1,Concrete,5
2649,21314196,670000.0,85718,-110.909862,32.312206,0.11,3967.0,2009,3,3,3024.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",155
2650,21527248,698334.0,85739,-110.857539,32.547109,0.29,6944.62,2013,3,4,2983.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",156
2651,21420163,425000.0,85605,-109.454637,32.283327,68.7,4507.92,2007,3,4,3640.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",0
2652,21500362,640000.0,85715,-110.861634,32.257126,0.92,4612.22,1979,4,3,3433.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",48
2653,21509307,675000.0,85716,-110.92576,32.226746,0.58,7330.59,1953,5,4,4566.0,2,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile",0
2654,21520280,680000.0,85749,-110.760834,32.236172,3.31,4969.0,2006,4,3,3570.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",70
2655,21201901,620000.0,85739,-110.872012,32.504862,35.1,11664.0,1994,3,2,2825.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Wood",0
2656,21726470,670000.0,85745,-111.033703,32.207718,3.23,6414.67,1999,4,3,4000.0,3,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Oven: Electric",1,"Carpet, Other: Talavera Floors",14
2657,21803146,680000.0,85745,-111.071077,32.264497,5.26,5512.18,2004,2,2,2501.0,2,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless",2,Concrete,0
2658,21813817,685000.0,85749,-110.711352,32.265977,2.71,5615.03,1984,3,2,2721.0,1,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Countertops: granite, Microwave: stainless steel, Oven: double ovens",1,"Carpet, Mexican Tile",120
2660,21816295,691000.0,85755,-110.984457,32.451575,0.29,1288.81,2017,4,3,3135.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: -",0,"Carpet, Ceramic Tile, Other: Vinyl Plank",134
2661,21823576,675000.0,85755,-110.983528,32.449363,0.26,1288.81,2017,5,3,3609.0,4,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Marble Slab, Microwave: Built In, Oven: Double Wall",0,"Carpet, Ceramic Tile",110
2662,21407414,670000.0,85737,-110.964501,32.404905,0.59,6864.09,2012,3,3,3438.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",75
2663,21600088,655000.0,85739,-110.925584,32.462017,1.0,6411.72,2006,4,3,3533.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0
2664,21130155,655000.0,85929,-109.963279,34.169427,10.0,5644.0,2006,5,3,4648.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Wood",0
2665,21210173,650000.0,85704,-110.961541,32.366205,0.91,5979.39,1988,4,5,3940.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",0
2666,21703337,665000.0,85755,-110.950624,32.453418,0.67,8126.31,1998,4,3,3527.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",72
2668,21814310,650000.0,85750,-110.835824,32.321179,0.16,5884.22,1987,2,2,2162.0,2,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator",2,Natural Stone,275
2670,21603340,679500.0,85715,-110.863978,32.262833,0.66,5733.49,1968,4,4,3874.0,2,"Dishwasher, Refrigerator, Oven",1,"Carpet, Ceramic Tile",48
2671,21412694,665000.0,85750,-110.87178,32.323698,0.51,5573.0,1989,5,3,3324.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",25
2672,21428629,689000.0,85658,-111.094625,32.458712,1.02,9043.65,2007,3,4,3811.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",76
2673,21604872,665000.0,85718,-110.921745,32.307577,1.0,5796.29,1997,4,4,2993.0,3,"Dishwasher, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone",4
2674,21615109,662000.0,85718,-110.926528,32.317565,0.21,4725.04,2003,3,3,2686.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,183
2675,21614959,679000.0,85750,-110.871662,32.312417,1.0,6574.21,1986,4,4,3247.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,Mexican Tile,43
2676,21613561,650000.0,85750,-110.862521,32.286074,1.02,7920.75,2004,5,3,3656.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",1
2677,21706979,670000.0,85718,-110.91102,32.314731,0.16,7376.69,2004,3,3,2628.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile",157
2678,21118148,625000.0,85737,-110.980835,32.384134,1.12,7538.45,1999,4,3,3338.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",5
2679,21204697,650000.0,85718,-110.939075,32.333599,0.82,6573.0,2003,4,4,3540.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Natural Stone",15
2680,21126851,640000.0,85755,-110.976968,32.434806,0.82,7743.0,2007,3,4,3575.0,5,"Dishwasher, Refrigerator, Oven",1,"Carpet, Ceramic Tile",100
2681,21207750,680000.0,85739,-110.86056,32.551038,0.29,3558.0,2005,2,3,2681.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",129
2682,21215364,650000.0,85748,-110.741397,32.232827,4.56,4957.0,1997,6,6,5314.0,10,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",0
2683,21704168,674000.0,85750,-110.87176,32.279109,0.61,4835.08,1994,3,3,2936.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Mexican Tile",14
2684,21806239,689000.0,85737,-110.980454,32.388238,0.81,6713.36,1968,3,3,3023.0,2,"Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: Granite/ Silstone, Microwave: Kenmore, Oven: Kenmore",2,"Carpet, Natural Stone, Wood",6.25
2685,21817396,650000.0,85718,-110.900005,32.292277,1.92,4189.67,1962,4,3,2702.0,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2,"Carpet, Mexican Tile",5
2686,21819132,640000.0,85718,-110.909682,32.336545,0.26,6452.88,2000,3,3,2640.0,2,"Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Butler, Refrigerator, Appliance Color: Almond, Countertops: Tile, Oven: Double",1,"Ceramic Tile, Wood",92
